uc_id,share_intervals_sync_positive_burden_q95,mean_tb_night_anom_during_sync_positive_q95,total_weighted_burden_q95,n_sync_positive_intervals_q95,mean_t2m_c,mean_ring_veg,country,wb_income,un_sdg_reg,population_2025,developing_economy,baseline_heat_tertile,baseline_veg_tertile
1025,0.0330812854442344,2.51821003732435,14374150.360817736,35,11.016986277565717,1047.6758034026466,South Korea,High income,Eastern and South-Eastern Asia,163088.0682,0,cooler,middle
10253,0.03780718336483932,2.5804074937536052,29514280.967716575,40,13.258981925107966,987.133270321361,China,Upper Middle,Eastern and South-Eastern Asia,285945.9314,1,cooler,lower_veg
1026,0.02835538752362949,1.2324946281626379,10604518.23231783,30,22.5139145528644,987.5897920604915,Taiwan,High income,Eastern and South-Eastern Asia,286803.6363,0,hotter,lower_veg
10262,0.017013232514177693,0.8758485808069284,1533691.1829528543,18,28.039945984006927,899.7183364839319,India,Lower Middle,Central and Southern Asia,97282.87239,1,hotter,lower_veg
10266,0.01984877126654064,0.7772372170439801,3774375.1253719334,21,27.727699391678176,982.0803402646503,India,Lower Middle,Central and Southern Asia,231244.9081,1,hotter,lower_veg
1027,0.03497164461247637,1.8877302425165907,84439269.84700604,37,16.01420987790522,1152.374291115312,Japan,High income,Eastern and South-Eastern Asia,1208934.612,0,middle,higher_veg
10271,0.03780718336483932,2.6611779280224863,8479624.015202524,40,17.348674119037156,1006.1474480151229,China,Upper Middle,Eastern and South-Eastern Asia,79660.43839,1,middle,lower_veg
1028,0.027410207939508508,1.2123486509624397,21064290.94865104,29,20.842316969582555,1265.5586011342155,Philippines,Lower Middle,Eastern and South-Eastern Asia,599130.3407,1,hotter,higher_veg
10281,0.03780718336483932,2.437571676031081,58495274.48571101,40,13.699908903217793,1250.8960302457467,China,Upper Middle,Eastern and South-Eastern Asia,599933.8918,1,cooler,higher_veg
10283,0.03780718336483932,2.4546222914834903,74617493.41915767,40,13.606981307458048,1167.5737240075614,China,Upper Middle,Eastern and South-Eastern Asia,759969.1985,1,cooler,higher_veg
10286,0.0330812854442344,1.194213565197708,24648080.22109212,35,24.9286605999805,1045.7693761814744,India,Lower Middle,Central and Southern Asia,589702.616,1,hotter,middle
1029,0.03213610586011342,1.6931236021662268,54016005.62583708,34,16.21040256513948,1230.0869565217392,Australia,High income,Australia and New Zealand,938328.4515,0,middle,higher_veg
10296,0.017958412098298678,0.8292977974424552,3425493.142732151,19,28.0036321550497,935.8799621928166,India,Lower Middle,Central and Southern Asia,217399.7246,1,hotter,lower_veg
103,0.03497164461247637,2.176623124087508,4727544.516562155,37,9.183294541726722,902.3137996219282,Kosovo,Upper Middle,Europe,58701.69806,1,cooler,lower_veg
10300,0.030245746691871456,0.7330948890361288,268990703.5166762,32,27.8389643761042,1299.7410207939508,India,Lower Middle,Central and Southern Asia,11466400.34,1,hotter,higher_veg
10305,0.03780718336483932,2.926818953942092,82254612.5162765,40,15.173963188050283,1248.1266540642723,China,Upper Middle,Eastern and South-Eastern Asia,702593.9579,1,middle,higher_veg
10306,0.030245746691871456,1.2293694227930205,111761233.53595373,32,25.30876562407046,1744.233459357278,India,Lower Middle,Central and Southern Asia,2840918.672,1,hotter,higher_veg
1031,0.03497164461247637,1.3954054818682782,9098399.97247445,37,14.136318930669704,1445.4262759924386,New Zealand,High income,Australia and New Zealand,176223.1159,0,cooler,higher_veg
10313,0.03969754253308128,2.436764363459475,7237760.683403762,42,15.062738154077415,951.1890359168242,China,Upper Middle,Eastern and South-Eastern Asia,70719.86028,1,middle,lower_veg
10314,0.017013232514177693,1.0137746383415298,1245829.3531782501,18,27.763278843519767,972.3100189035916,India,Lower Middle,Central and Southern Asia,68272.31539,1,hotter,lower_veg
10319,0.04064272211720227,2.7912248054314968,6492724.93859835,43,16.05816697922264,930.6502835538753,China,Upper Middle,Eastern and South-Eastern Asia,54095.82307,1,middle,lower_veg
1032,0.02551984877126654,1.3484415997507626,5984584.992752242,27,13.698087855467872,1098.664461247637,United States,High income,Northern America,164375.8959,0,cooler,middle
10321,0.038752362948960305,2.920735611268167,69912574.98316766,41,17.88771003878556,1111.1379962192816,China,Upper Middle,Eastern and South-Eastern Asia,583820.3051,1,middle,middle
10323,0.036862003780718335,3.237729277329405,126974522.34032041,39,18.694255407059323,1061.0680529300566,China,Upper Middle,Eastern and South-Eastern Asia,1005568.009,1,middle,middle
10325,0.02930056710775047,1.5700043885311417,27444925.361291625,31,22.179419951293145,982.4933837429112,China,Upper Middle,Eastern and South-Eastern Asia,563896.6231,1,hotter,lower_veg
10333,0.04064272211720227,2.7619505958551893,15675633.480220396,43,14.793718096103333,1024.8137996219282,China,Upper Middle,Eastern and South-Eastern Asia,131989.9119,1,middle,middle
10335,0.04064272211720227,2.8845261409470355,100377574.96928886,43,19.075281620992254,1068.195652173913,China,Upper Middle,Eastern and South-Eastern Asia,809270.6027,1,middle,middle
1034,0.03213610586011342,2.22791673882108,5523281.413723965,34,8.395204832947826,940.4933837429112,Canada,High income,Northern America,72915.40591,0,cooler,lower_veg
10345,0.038752362948960305,2.745095816219108,15400401.687359689,41,14.32796414898978,931.0396975425331,China,Upper Middle,Eastern and South-Eastern Asia,136832.9481,1,cooler,lower_veg
1035,0.02551984877126654,1.5897567625524767,2557138.806926297,27,14.279884436570729,1113.48393194707,Guatemala,Upper Middle,Latin America and the Caribbean,59574.4248,1,cooler,middle
10361,0.038752362948960305,2.3947788858529724,46422282.31333265,41,13.545607902860603,945.9867674858223,China,Upper Middle,Eastern and South-Eastern Asia,472799.7206,1,cooler,lower_veg
10368,0.023629489603024575,1.077228413282566,10186889.8119208,25,27.844500275836047,915.5954631379963,India,Lower Middle,Central and Southern Asia,378262.9454,1,hotter,lower_veg
10369,0.04158790170132325,2.896532181731674,8227105.135415652,44,15.82666131880726,938.8837429111531,China,Upper Middle,Eastern and South-Eastern Asia,64552.93794,1,middle,lower_veg
10383,0.03969754253308128,3.092461661924857,15942867.208354963,42,15.681351102295642,967.2457466918714,China,Upper Middle,Eastern and South-Eastern Asia,122747.5448,1,middle,lower_veg
10395,0.038752362948960305,2.6724183479249697,19948463.850008063,41,15.008166601977887,1169.5037807183364,China,Upper Middle,Eastern and South-Eastern Asia,182062.7744,1,middle,higher_veg
10397,0.04253308128544423,2.839205133290481,96209166.03414732,45,17.93281595392468,1340.3487712665406,China,Upper Middle,Eastern and South-Eastern Asia,753021.1334,1,middle,higher_veg
10399,0.043478260869565216,2.7980823111581796,31009027.36140705,46,15.422806117851467,1124.3317580340265,China,Upper Middle,Eastern and South-Eastern Asia,240918.3203,1,middle,middle
104,0.03780718336483932,2.327917267454074,11187834.809482621,40,12.277350490297163,1127.6909262759925,Romania,High income,Europe,120148.544,0,cooler,middle
10403,0.043478260869565216,2.7147539054738865,147020480.64108706,46,16.205615202112558,1265.9272211720227,China,Upper Middle,Eastern and South-Eastern Asia,1177306.495,1,middle,higher_veg
10413,0.043478260869565216,2.760661200923688,17087381.973465517,46,16.076865343080392,996.6644612476371,China,Upper Middle,Eastern and South-Eastern Asia,134556.4698,1,middle,lower_veg
10415,0.034026465028355386,2.5994074254934367,42755382.92897997,36,18.185838827304384,1016.1219281663516,China,Upper Middle,Eastern and South-Eastern Asia,456892.411,1,middle,middle
10425,0.036862003780718335,2.581543902015879,13313001.552127153,39,17.578246950778777,1022.4432892249528,China,Upper Middle,Eastern and South-Eastern Asia,132230.5671,1,middle,middle
10427,0.031190926275992438,2.4689858388661854,5326343.701559939,33,17.754648620080143,949.0009451795842,China,Upper Middle,Eastern and South-Eastern Asia,65372.73404,1,middle,lower_veg
10441,0.03497164461247637,1.9125490865247528,50577938.70720093,37,9.214777246424815,909.7306238185255,China,Upper Middle,Eastern and South-Eastern Asia,714737.8993,1,cooler,lower_veg
10444,0.02835538752362949,1.099927868976161,51454010.1580715,30,25.40911312305925,1313.5954631379961,India,Lower Middle,Central and Southern Asia,1559314.679,1,hotter,higher_veg
10447,0.045368620037807186,2.9525023497257066,95205942.27233818,48,16.061983165046723,1182.796786389414,China,Upper Middle,Eastern and South-Eastern Asia,671788.502,1,middle,higher_veg
10449,0.03969754253308128,2.431546686219019,376115335.400905,42,13.327273320514534,900.7797731568999,China,Upper Middle,Eastern and South-Eastern Asia,3682893.314,1,cooler,lower_veg
10453,0.02551984877126654,2.576623381618078,26340298.49152112,27,19.96940778601497,963.6663516068053,China,Upper Middle,Eastern and South-Eastern Asia,378622.1214,1,middle,lower_veg
10457,0.04064272211720227,2.8946276925431205,119199636.7062826,43,15.334900761607212,1321.3147448015122,China,Upper Middle,Eastern and South-Eastern Asia,957665.3266,1,middle,higher_veg
10463,0.036862003780718335,2.9569642971373358,71759492.00910893,39,18.708628311774213,946.6030245746692,China,Upper Middle,Eastern and South-Eastern Asia,622255.3909,1,middle,lower_veg
10464,0.023629489603024575,1.0429076414448062,3611072.383336144,25,27.66346054137244,902.7476370510396,India,Lower Middle,Central and Southern Asia,138500.1793,1,hotter,lower_veg
10466,0.022684310018903593,0.9770200166897727,5781857.475878764,24,27.697503814841962,931.3100189035916,India,Lower Middle,Central and Southern Asia,246577.065,1,hotter,lower_veg
10471,0.04064272211720227,2.540627909631744,18385920.900253404,43,14.880749307882482,1088.84404536862,China,Upper Middle,Eastern and South-Eastern Asia,168296.8034,1,middle,middle
10475,0.031190926275992438,2.511599385923296,5711980.599994829,33,18.4042899709001,1013.4385633270322,China,Upper Middle,Eastern and South-Eastern Asia,68916.37344,1,middle,middle
10481,0.03780718336483932,3.49628881903719,124698374.78413384,40,16.490797966564916,1177.7164461247637,China,Upper Middle,Eastern and South-Eastern Asia,891648.1249,1,middle,higher_veg
10489,0.03497164461247637,2.869629141789035,93710585.70493813,37,19.251167374127665,1002.3506616257089,China,Upper Middle,Eastern and South-Eastern Asia,882594.3728,1,middle,lower_veg
10493,0.031190926275992438,2.5583943049056312,27423241.242979467,33,18.337738854240392,1143.9206049149338,China,Upper Middle,Eastern and South-Eastern Asia,324815.9632,1,middle,middle
10495,0.04064272211720227,3.1735846623557706,10746697.266488416,43,15.657650922652303,970.0406427221172,China,Upper Middle,Eastern and South-Eastern Asia,78751.07137,1,middle,lower_veg
1050,0.030245746691871456,2.3357612792317672,31594541.479997616,32,22.4901742086455,1434.9338374291115,Paraguay,Upper Middle,Latin America and the Caribbean,422701.3394,1,hotter,higher_veg
10502,0.02551984877126654,1.2313308543578836,24610469.14713482,27,25.472580835920915,1154.8071833648394,India,Lower Middle,Central and Southern Asia,740255.029,1,hotter,higher_veg
10509,0.03780718336483932,2.685816062255668,11167066.288270192,40,17.896211604243636,976.2277882797731,China,Upper Middle,Eastern and South-Eastern Asia,103944.8163,1,middle,lower_veg
10513,0.031190926275992438,2.5116856166530144,8211164.835654859,33,18.29530527839591,927.0879017013233,China,Upper Middle,Eastern and South-Eastern Asia,99066.21083,1,middle,lower_veg
10524,0.027410207939508508,1.087898016958437,18470640.51171493,29,27.426717031079853,1054.9508506616257,India,Lower Middle,Central and Southern Asia,585458.0378,1,hotter,middle
10527,0.04064272211720227,2.8946985626855843,12170203.150771448,43,17.84233605616684,956.8024574669187,China,Upper Middle,Eastern and South-Eastern Asia,97774.59522,1,middle,lower_veg
1053,0.023629489603024575,1.5553564790274412,9554524.097379591,25,23.258939030206424,1205.8950850661627,Guinea,Lower Middle,Sub-Saharan Africa,245719.2091,1,hotter,higher_veg
10535,0.031190926275992438,2.9853183300856045,9483199.577176696,33,18.673259598827677,898.4631379962193,China,Upper Middle,Eastern and South-Eastern Asia,96260.98539,1,middle,lower_veg
10545,0.04158790170132325,2.502907702050097,21987164.933083225,44,15.417987719544533,1033.6521739130435,China,Upper Middle,Eastern and South-Eastern Asia,199651.1072,1,middle,middle
10546,0.026465028355387523,1.2456663274558188,17868695.237505175,28,25.370870204612327,1156.8856332703213,India,Lower Middle,Central and Southern Asia,512310.2977,1,hotter,higher_veg
10553,0.034026465028355386,3.034289950695594,54752335.678696655,36,18.433452564718607,1080.3865784499055,China,Upper Middle,Eastern and South-Eastern Asia,501236.9411,1,middle,middle
10557,0.04158790170132325,2.8753215245620627,11796937.799389642,44,15.883421862954187,1013.1238185255198,China,Upper Middle,Eastern and South-Eastern Asia,93245.99716,1,middle,middle
10565,0.04253308128544423,2.9733977313081508,29992901.211233,45,15.828288777419662,1017.5009451795842,China,Upper Middle,Eastern and South-Eastern Asia,224157.3365,1,middle,middle
10573,0.03969754253308128,2.8473919494796656,43428503.28201645,42,15.13379720915068,1199.2381852551985,China,Upper Middle,Eastern and South-Eastern Asia,363143.5367,1,middle,higher_veg
10576,0.03213610586011342,1.3833592866974294,458833013.1930013,34,25.343494148487217,2642.74763705104,India,Lower Middle,Central and Southern Asia,9755302.728,1,hotter,higher_veg
1058,0.026465028355387523,1.878624112520146,55770718.07869916,28,15.204187853146438,1142.8412098298677,Portugal,High income,Europe,1060250.077,0,middle,middle
10580,0.027410207939508508,1.314058943525192,34931294.28665173,29,24.97032249038929,1272.9659735349717,India,Lower Middle,Central and Southern Asia,916646.3918,1,hotter,higher_veg
10581,0.034026465028355386,2.6044666171100106,5489743.132993303,36,17.462327002757913,906.8818525519848,China,Upper Middle,Eastern and South-Eastern Asia,58550.51618,1,middle,lower_veg
10586,0.030245746691871456,1.6243683815888157,178502666.11213493,32,25.510562367434883,1068.6219281663516,India,Lower Middle,Central and Southern Asia,3434078.365,1,hotter,middle
106,0.03780718336483932,3.0679146008472635,14875911.376280453,40,10.208781379382442,1019.4773156899811,Ukraine,Lower Middle,Europe,121221.6873,1,cooler,middle
10601,0.0330812854442344,2.7855827928441745,5262058.674113774,35,17.977357463444534,920.5103969754254,China,Upper Middle,Eastern and South-Eastern Asia,53972.38019,1,middle,lower_veg
1061,0.0330812854442344,2.2229152435291937,5566540.501037303,35,8.475417165328246,1010.8534971644613,United Kingdom,High income,Europe,71547.49367,0,cooler,middle
10611,0.03969754253308128,2.7792546225646477,23331227.806985892,42,17.7532356191129,979.7003780718336,China,Upper Middle,Eastern and South-Eastern Asia,199875.6859,1,middle,lower_veg
10623,0.034026465028355386,2.4123294394120167,8815779.439131256,36,18.732418865475502,898.921550094518,China,Upper Middle,Eastern and South-Eastern Asia,101512.985,1,middle,lower_veg
10627,0.04064272211720227,2.7050202345060352,22498307.619362805,43,15.515473146682611,1076.3005671077506,China,Upper Middle,Eastern and South-Eastern Asia,193424.2301,1,middle,middle
10628,0.027410207939508508,1.2994113487714478,5866855.139609251,29,25.03437541458156,901.5633270321362,India,Lower Middle,Central and Southern Asia,155689.9975,1,hotter,lower_veg
10629,0.04064272211720227,3.075678978657036,746713706.3188595,43,16.771054433492143,1624.538752362949,China,Upper Middle,Eastern and South-Eastern Asia,5646049.263,1,middle,higher_veg
10642,0.022684310018903593,1.5850609549275188,36900016.353406504,24,25.50917277717545,974.7561436672968,India,Lower Middle,Central and Southern Asia,969994.6722,1,hotter,lower_veg
10645,0.031190926275992438,2.9152313870720783,59363760.22579239,33,18.227291307237355,989.0652173913044,China,Upper Middle,Eastern and South-Eastern Asia,617069.9976,1,middle,lower_veg
10647,0.03969754253308128,2.357106851854178,10785287.490530329,42,14.956285232672508,1009.0633270321362,China,Upper Middle,Eastern and South-Eastern Asia,108943.962,1,middle,middle
10651,0.02835538752362949,1.2403835617814167,21740932.82424193,30,23.487348078075815,905.1304347826087,China,Upper Middle,Eastern and South-Eastern Asia,584252.9546,1,hotter,lower_veg
10657,0.03780718336483932,2.0723696857705916,18585496.400839318,40,12.60564241957504,926.8771266540642,China,Upper Middle,Eastern and South-Eastern Asia,224205.8515,1,cooler,lower_veg
10659,0.03780718336483932,2.6324713252230945,13151236.024779085,40,16.56802577442723,1009.866729678639,China,Upper Middle,Eastern and South-Eastern Asia,124894.3901,1,middle,middle
10663,0.031190926275992438,2.9013618844237867,99873791.82798174,33,18.62013560302828,1108.3270321361058,China,Upper Middle,Eastern and South-Eastern Asia,1043123.423,1,middle,middle
10674,0.02930056710775047,1.3990099110547602,35786414.03222544,31,25.493992544013427,1289.6871455576559,India,Lower Middle,Central and Southern Asia,825155.307,1,hotter,higher_veg
10689,0.035916824196597356,2.611143761811885,9993694.176134167,38,17.594529166579196,946.5066162570888,China,Upper Middle,Eastern and South-Eastern Asia,100719.0626,1,middle,lower_veg
1069,0.04064272211720227,2.7426406545557382,90531950.43585522,43,11.219636285811776,1636.9792060491493,Belgium,High income,Europe,767652.2233,0,cooler,higher_veg
10704,0.027410207939508508,1.275677982018841,36681148.49589522,29,25.03347483702337,1066.1502835538752,India,Lower Middle,Central and Southern Asia,991525.4534,1,hotter,middle
10705,0.04158790170132325,2.3060078507200648,16818660.903000854,44,15.064407700949646,1091.3090737240075,China,Upper Middle,Eastern and South-Eastern Asia,165759.32,1,middle,middle
10711,0.036862003780718335,2.883766629056885,10093804.001705237,39,16.79997046678366,1046.7126654064273,China,Upper Middle,Eastern and South-Eastern Asia,89749.10959,1,middle,middle
10715,0.038752362948960305,2.9322464458250335,206471913.77514246,41,15.483064659395625,1276.741965973535,China,Upper Middle,Eastern and South-Eastern Asia,1717420.561,1,middle,higher_veg
1072,0.036862003780718335,3.7548519040599015,8352282.288636118,39,11.119972810292397,1028.4981096408317,Germany,High income,Europe,57035.82719,0,cooler,middle
10721,0.04158790170132325,2.7444782157439778,68940503.86056314,44,17.589134363423845,969.5170132325142,China,Upper Middle,Eastern and South-Eastern Asia,570902.5578,1,middle,lower_veg
10723,0.036862003780718335,2.865099588315967,11363569.261918688,39,18.586209821677553,928.1918714555766,China,Upper Middle,Eastern and South-Eastern Asia,101697.5368,1,middle,lower_veg
10725,0.03780718336483932,2.5751680816457565,12098682.214885224,40,16.352463174753176,1044.0595463137997,China,Upper Middle,Eastern and South-Eastern Asia,117455.2673,1,middle,middle
1073,0.036862003780718335,3.081726926214851,34352302.00316247,39,10.168978039532238,1260.4565217391305,Switzerland,High income,Europe,285822.942,0,cooler,higher_veg
10733,0.03969754253308128,2.5833489082431953,11697273.437705565,42,15.044880993680252,1001.6493383742911,China,Upper Middle,Eastern and South-Eastern Asia,107808.3218,1,middle,lower_veg
10734,0.026465028355387523,1.2739018132530684,11829219.358934876,28,24.893004665570356,902.4385633270322,India,Lower Middle,Central and Southern Asia,331636.3283,1,hotter,lower_veg
1074,0.036862003780718335,1.646072383743226,33587407.08408893,39,13.565229086624553,981.5973534971645,Italy,High income,Europe,523194.2257,0,cooler,lower_veg
10741,0.03969754253308128,2.600469275028935,18080012.388908785,42,15.243819684720668,1058.796786389414,China,Upper Middle,Eastern and South-Eastern Asia,165538.001,1,middle,middle
10743,0.034026465028355386,2.727139916907907,6730597.755109904,36,18.031855777778823,917.6550094517959,China,Upper Middle,Eastern and South-Eastern Asia,68555.72301,1,middle,lower_veg
10745,0.03780718336483932,2.7294649396768396,8711044.132263634,40,16.813989358888783,970.0378071833649,China,Upper Middle,Eastern and South-Eastern Asia,79787.10411,1,middle,lower_veg
10753,0.036862003780718335,2.7894283162128493,63608911.20836354,39,15.502624609726686,1101.555765595463,China,Upper Middle,Eastern and South-Eastern Asia,584706.8067,1,middle,middle
10757,0.03497164461247637,2.841518304281171,14733075.631134542,37,16.819210063911967,929.0576559546314,China,Upper Middle,Eastern and South-Eastern Asia,140133.2635,1,middle,lower_veg
10760,0.02835538752362949,1.483935765794583,18238147.86011426,30,25.303260147753182,974.2268431001891,India,Lower Middle,Central and Southern Asia,409679.6344,1,hotter,lower_veg
10764,0.021739130434782608,1.0564720233507896,3158166.8097221553,23,26.685848390522764,908.2561436672968,India,Lower Middle,Central and Southern Asia,129971.8283,1,hotter,lower_veg
10766,0.02835538752362949,1.1099217787732476,62258736.19490807,30,25.18342066174661,1471.4281663516067,India,Lower Middle,Central and Southern Asia,1869763.479,1,hotter,higher_veg
10774,0.027410207939508508,1.098899073194838,9499242.50869389,29,25.000827084935718,1004.8487712665407,India,Lower Middle,Central and Southern Asia,298080.2282,1,hotter,lower_veg
10779,0.035916824196597356,3.1763194918160043,102780465.35778739,38,18.92521879277897,1096.5907372400757,China,Upper Middle,Eastern and South-Eastern Asia,851535.5887,1,middle,middle
1079,0.03497164461247637,2.769362355084902,6972176.443616669,37,9.631037266448262,1016.265595463138,Czechia,High income,Europe,68043.53386,0,cooler,middle
10793,0.038752362948960305,3.021722259251587,36639640.48809247,41,16.040045317560146,1106.6701323251418,China,Upper Middle,Eastern and South-Eastern Asia,295741.8622,1,middle,middle
10801,0.038752362948960305,2.5090209682984588,22668151.929166634,41,15.107608224526821,1053.3686200378072,China,Upper Middle,Eastern and South-Eastern Asia,220357.5663,1,middle,middle
10805,0.02835538752362949,3.0714186994796218,39280019.53321195,30,5.703700982292004,934.4517958412098,China,Upper Middle,Eastern and South-Eastern Asia,426296.1558,1,cooler,lower_veg
10807,0.04064272211720227,2.965926725160911,14827022.392180309,43,15.850567330431927,936.7769376181475,China,Upper Middle,Eastern and South-Eastern Asia,116258.5951,1,middle,lower_veg
1081,0.03497164461247637,2.8821317888557334,219309757.37288213,37,10.896504682807663,1680.0349716446124,Austria,High income,Europe,2056564.784,0,cooler,higher_veg
10811,0.038752362948960305,2.8717272670681577,28696312.341431692,41,16.74836659979307,912.8553875236295,China,Upper Middle,Eastern and South-Eastern Asia,243724.4181,1,middle,lower_veg
10812,0.02551984877126654,1.3743990712219738,11170478.836963983,27,24.20288118212606,953.5463137996219,India,Lower Middle,Central and Southern Asia,301019.8763,1,hotter,lower_veg
10813,0.03969754253308128,2.9933193921938397,59077918.057519466,42,17.324388342570757,984.5708884688091,China,Upper Middle,Eastern and South-Eastern Asia,469918.8133,1,middle,lower_veg
10814,0.024574669187145556,1.4811441198515825,11296846.543364713,26,22.860461327084042,988.4943289224952,India,Lower Middle,Central and Southern Asia,293350.3175,1,hotter,lower_veg
10816,0.02835538752362949,1.5599968403943052,55856050.64598131,30,25.374775741841603,944.015122873346,India,Lower Middle,Central and Southern Asia,1193507.773,1,hotter,lower_veg
10817,0.03969754253308128,2.884947968907488,15272862.172896834,42,16.25071913906069,1015.2410207939508,China,Upper Middle,Eastern and South-Eastern Asia,126047.1868,1,middle,middle
10830,0.021739130434782608,1.2191530091392537,3315624.297544408,23,23.9959770780593,913.4196597353497,India,Lower Middle,Central and Southern Asia,118244.0408,1,hotter,lower_veg
10831,0.036862003780718335,3.173016318127504,450620488.060713,39,18.674464630218992,1433.110586011342,China,Upper Middle,Eastern and South-Eastern Asia,3641447.232,1,middle,higher_veg
10832,0.023629489603024575,1.3547453424634792,61567525.544696696,25,23.111100848255138,1283.5803402646502,India,Lower Middle,Central and Southern Asia,1817833.171,1,hotter,higher_veg
10833,0.03969754253308128,2.769420207638403,28010920.597205043,42,15.687088644981456,941.7155009451795,China,Upper Middle,Eastern and South-Eastern Asia,240818.1608,1,middle,lower_veg
10834,0.020793950850661626,1.0756265405645196,7092971.438271587,22,26.76140943706301,953.710775047259,India,Lower Middle,Central and Southern Asia,299739.529,1,hotter,lower_veg
10835,0.0330812854442344,2.0786641972360176,43084573.31017088,35,21.86791569332147,951.5463137996219,China,Upper Middle,Eastern and South-Eastern Asia,592201.3813,1,hotter,lower_veg
10837,0.03780718336483932,2.5592371953289623,20196013.83744464,40,15.185212224592163,1049.3081285444234,China,Upper Middle,Eastern and South-Eastern Asia,197285.4829,1,middle,middle
1084,0.034026465028355386,2.614824605705454,7608476.206434421,36,11.536516227084089,1107.9234404536862,Hungary,High income,Europe,80826.28595,0,cooler,middle
10840,0.017958412098298678,1.3218247669575585,18831166.099762645,19,25.87800143309751,1003.82797731569,India,Lower Middle,Central and Southern Asia,749807.4102,1,hotter,lower_veg
10841,0.03780718336483932,2.3389124388972,7176900.590841297,40,15.332196588281898,944.2523629489604,China,Upper Middle,Eastern and South-Eastern Asia,76711.94175,1,middle,lower_veg
10843,0.03969754253308128,2.5320565469853538,7008573.817663284,42,16.451676764124684,949.7069943289225,China,Upper Middle,Eastern and South-Eastern Asia,65903.26957,1,middle,lower_veg
10857,0.034026465028355386,2.708665258882366,23711046.444349673,36,18.962199711031896,906.9829867674858,China,Upper Middle,Eastern and South-Eastern Asia,243160.4189,1,middle,lower_veg
10859,0.03213610586011342,2.721177313457111,41778950.803679466,34,20.57199533578269,1036.6540642722118,China,Upper Middle,Eastern and South-Eastern Asia,451566.5571,1,hotter,middle
1086,0.030245746691871456,1.5124142712163073,4648655.4202595325,32,16.25644467080085,1058.0463137996219,South Africa,Upper Middle,Sub-Saharan Africa,96052.04384,1,middle,middle
10862,0.01984877126654064,1.2193316503491034,5655970.988828866,21,24.02648631536126,945.0170132325142,India,Lower Middle,Central and Southern Asia,220884.9018,1,hotter,lower_veg
10863,0.03213610586011342,2.2930474020610125,55455852.013952374,34,21.482280980990915,1024.6417769376183,China,Upper Middle,Eastern and South-Eastern Asia,711304.2973,1,hotter,middle
10864,0.030245746691871456,1.1134948321573679,9002407.04557198,32,24.79195969330441,1001.82797731569,India,Lower Middle,Central and Southern Asia,252650.6743,1,hotter,lower_veg
10869,0.035916824196597356,2.6603108863364637,5509617.005757214,38,17.202138185290796,955.8175803402646,China,Upper Middle,Eastern and South-Eastern Asia,54501.11938,1,middle,lower_veg
10871,0.0330812854442344,3.4445317617055524,29902012.119730014,35,19.4834386673472,953.0869565217391,China,Upper Middle,Eastern and South-Eastern Asia,248028.836,1,middle,lower_veg
10875,0.03969754253308128,2.5578574659725435,35766184.032359086,42,17.015257931536848,982.0879017013233,China,Upper Middle,Eastern and South-Eastern Asia,332925.4353,1,middle,lower_veg
10879,0.036862003780718335,2.6496665524491143,26479751.261998188,39,15.379133237006565,1086.1181474480152,China,Upper Middle,Eastern and South-Eastern Asia,256246.5758,1,middle,middle
10880,0.026465028355387523,1.4990926842261583,19360643.37049557,28,25.003949492459586,951.109640831758,India,Lower Middle,Central and Southern Asia,461246.6969,1,hotter,lower_veg
10887,0.04064272211720227,3.0160464164697185,1045434815.5617546,43,16.297541917245702,2170.1058601134214,China,Upper Middle,Eastern and South-Eastern Asia,8061028.981,1,middle,higher_veg
109,0.03213610586011342,2.085563357657688,75734983.15229434,34,10.103105013812414,1370.9489603024574,Bulgaria,Upper Middle,Europe,1068056.502,1,cooler,higher_veg
1090,0.031190926275992438,2.0646699359181233,4320890.016065656,33,10.75271997173352,1039.3724007561436,Romania,High income,Europe,63417.42998,0,cooler,middle
10903,0.027410207939508508,1.2796138544465538,13863118.355110668,29,22.356929069435758,921.3487712665407,China,Upper Middle,Eastern and South-Eastern Asia,373580.3284,1,hotter,lower_veg
10904,0.02835538752362949,1.199446312613286,29201306.555703115,30,25.19084291534049,1028.5869565217392,India,Lower Middle,Central and Southern Asia,811521.8455,1,hotter,middle
10909,0.04158790170132325,2.958520448113226,47299435.038746126,44,16.955934414054934,988.9007561436673,China,Upper Middle,Eastern and South-Eastern Asia,363352.9593,1,middle,lower_veg
10912,0.02930056710775047,1.1530185947115357,10655388.147437219,31,24.885034935021707,1033.6030245746692,India,Lower Middle,Central and Southern Asia,298106.3791,1,hotter,middle
10915,0.03780718336483932,3.188498779330643,136670442.91847268,40,16.595264522504632,1128.790170132325,China,Upper Middle,Eastern and South-Eastern Asia,1071589.268,1,middle,middle
10927,0.03969754253308128,2.850371753130964,255945918.228602,42,16.91510738297506,1280.5737240075614,China,Upper Middle,Eastern and South-Eastern Asia,2137949.349,1,middle,higher_veg
10933,0.034026465028355386,1.6698535482138805,2584194123.7462907,36,22.611979706355733,3172.1767485822306,China,Upper Middle,Eastern and South-Eastern Asia,42987704.03,1,hotter,higher_veg
10937,0.031190926275992438,1.656305995887063,50658632.48349442,33,22.2807134989088,905.1852551984878,China,Upper Middle,Eastern and South-Eastern Asia,926827.5784,1,hotter,lower_veg
